price_Item,restaurant_Id,ID,Name_Item
22.20,48,303,San Francisco Cioppino - fish and shellfish stew with Maya shrimp & Crostino
14.40,214,1405,Spaghetti Bolognese
28.80,159,1067,Buffalo Chicken Wings
33.90,207,1361,"Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998"
23.90,343,2255,"Greco di Tufo, Feudi di San Gregorio 1996 (Campania)"
16.20,2,13,KITCHEN-MADE HEADCHEESE with a sweet onion relish
11.80,345,2266,"Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25"
22.80,5,36,Fresh Blackened Cajun Grouper
32.00,293,1939,Mr. Schnellers THIN-SLICED HAM WITH FRESH HORSERADISH & LENTIL SALAD
20.20,150,1007,Hunan Beef
17.10,81,521,"Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE"
18.50,49,309,miso marinated spanish mackerel with shiso rice and pickled cucumbers
14.10,51,323,miso marinated spanish mackerel with shiso rice and pickled cucumbers
14.50,333,2193,"Warm asparagus, vinaigrette"
26.60,182,1216,Rice Pilaf with Orzo
27.20,48,300,"Montepulciano, Masciarelli"
17.00,180,1207,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44
9.30,327,2157,Cobb Salad Royale with Lobster
28.80,378,2480,"CABERNET OF EGER 93, Lauder/Lang Vineyards"
17.40,2,12,Dr. Pepper
28.00,334,2202,House Special Mai Fun
29.60,72,463,GRILLED ATLANTIC SALMON grilled summer vegetables
29.80,320,2105,"Chianti Classico Fonterutoli, 1995"
21.40,64,412,Zwetschgenwasser
21.00,333,2197,"Sonoma-Cutrer 1996, Russian River"
19.10,9,63,Soup du Jour
18.00,129,867,Littleneck Clams on Ice
29.70,250,1648,"Eyrie Vineyards 1996, Willamette, Oregon"
15.50,79,505,Spring Water ... 1.50/2.50
15.60,106,703,Framboise
30.10,78,504,Hunan Beef
15.60,199,1318,Cheese Omelette WITH MOZZARELLA AND AMERICAN CHEESE
16.00,404,2647,2007 ASSYRTIKO Santorini Sigalas
33.50,233,1531,Charles Heidsieck
20.60,114,771,"Barolo, Sigillo dAbate Rsv, 1991"
34.90,388,2541,Loup de Mer - with cockles and organic vegetables in its own broth
29.00,100,658,Topi-Maki and Mixed Salad
14.50,409,2681,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)"
33.90,57,365,"Muscat, Beaumes de Venise"
20.40,417,2738,Barbecue Chicken Grill Sandwich
28.50,34,221,Mixed Grill Balthazar
29.10,103,682,Fresh Black Squid Ink Linguini with shrimp in spicy marinara sauce
12.80,60,386,Sanka
10.70,292,1930,"Mediterranean Salad:  Marinated Grilled Chicken, Roasted Red Peppers & Avacado over a Crisp Garden Salad (Cajun Chicken also available) ... 5.95"
32.40,224,1468,Jonah Crab Claws. On ice
10.60,345,2265,Negroni
35.10,291,1926,"SHEPHERDS PIE CROQUETTES Minced Vegetables Surrounded by Mashed Potatoes in a croquette (Basil Moo Shu Roll, Pickled Cabbage)"
10.20,161,1076,"Bistecca Al Barolo MEDALLION STEAK SAUTEED WITH GARLIC, MUSHROOM IN A BAROLO SAUCE"
32.80,275,1811,Smoked Scottish Salmon
18.50,305,2014,Champagne Apertifs
16.50,304,2008,"Filet Mignon  - wild mushrooms, cabernet sauvignon reduction and mashed potatoes"
21.40,318,2089,Camembert
15.50,305,2012,Asparagus salad with aromatic herbs and egg dressing
13.50,289,1911,"Lungarotti, Rubesco Riserva Montichhio Vineyard 1988 (Umbrian)"
20.20,284,1871,"Cobb Salad:  Poached Chicken Breast, Sliced Avacado, Sprouts, Mushrooms over our Crisp Garden Salad ... 5.95"
12.80,367,2405,Avocat aux Crevettes avocado and shrimp salad with tarragon mayonnaise
28.60,371,2437,Kaffee Hag
11.70,406,2661,Mushroom and Cheese Pizza
27.60,251,1657,"HAWAIIAN FIVE STYLES Scallop, lobster, chicken, shrimp & pork sauteed in chefs special sauce w. baby corn, straw mushrooms & Chinese vegetables."
27.90,294,1943,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)"
15.00,123,832,Chargrilled Rack of Lamb with Fried Green Tomatoes
17.50,151,1012,Tagliata Di Manzo SLICED SIRLOIN STEAK GARNISHED WITH ARUGOLA
16.30,115,779,"Domaine Carneros, Brut, 1992, Napa"
19.80,355,2330,Moules Frites
9.50,408,2676,"Breganze de Breganze, Maculan"
26.40,120,812,Steamed Brown Rice
24.30,229,1507,Salmon Alla Griglia GRILL SALMON WITH DIJON SAUCE
28.50,235,1550,CHILLED BUTTERNUT SQUASH SOUP WITH DILL
23.20,323,2122,"Valpolicella, Quintarelli 1993"
19.40,13,87,"Chateauneuf-du-Pape, Chateau Mont-Redon, Rhone, France 1998"
37.40,319,2095,Joes All American Pizza
13.90,420,2757,Redeye Fried Potatoes
32.70,325,2141,"Frogs Leap, 1995, Napa"
29.20,12,82,Hamburger
13.80,276,1820,"Vegetarian EGGPLANT, ZUCCHINI, RED AND YELLOW ROAST PEPPERS, SUNDRIED TOMATOES AND BASIL"
20.00,130,871,"Primitivo, A. Mano"
31.20,134,902,"Ferrando: Piedmont, Erbaluce"
27.20,29,192,Beef Mai Fun
22.50,89,573,Moo Shu Vegetable w. 4 Pancakes
29.50,159,1065,Beef w. Eggplant
19.60,358,2352,"Cabernet Sauvignon, River Oaks"
26.10,293,1935,"Saintsbury Reserve, 1995, Carneros"
24.20,180,1204,Gordons Gin
22.00,197,1311,"Flounder Fillet. Plain, simple and delicious...broiled or baked with buttery Bread Crumbs...with Seasonal Vegetables and choice of one Side"
15.60,400,2619,Beef w. Curry Sauce
31.50,317,2087,Gundellini Champagne aperitif
25.90,168,1122,"Specialty Sandwiches: #1  Cajun Chicken: Low Fat Alpine Lace Cheese, Radicchio with a Yogurt Dill Dressing on Country Italian Bread ... 6.25"
21.30,420,2761,"Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style."
16.80,420,2758,"Hermitage La Sizeranne 91/93, Chapoutier"
12.80,51,324,Redeye Dill Gravlax Salmon
21.40,57,361,House Special Chow Mein
23.50,303,1998,Bluefish
17.70,222,1458,FILETTI DI SOGLIOLA CON ZUCCHINE E CARCIOFI
20.90,188,1252,"BASILED VEGETARIAN HAM Vegi-Ham (Soy Protein) Low-Cal Conjex, Fresh Soy Bean, Black Mushrooms in a Basil Sauce (Taro Spring Roll, Brown Rice)"
26.10,209,1375,"Bistecca Alla Luiggi SLICED STEAK WITH WILD MUSHROOMS, SCALLIONS, TOUCH OF COGNAC, CREAM AND RED WINE"
17.10,173,1161,Linie Aquavit
15.20,85,551,"Chateauneuf du Pape La Nerthe, 1995"
17.70,74,478,"Henry Varnay: Saumur, Chenin Blanc"
21.20,316,2078,"Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma)"
27.40,395,2589,"Sauvignon Blanc, Chateau Souverain"
31.10,279,1841,Ballantines
15.20,100,653,Cherries
11.20,119,802,BEVERLYS LEMON CRUMB CAKE
21.20,147,981,CHILLED BUTTERNUT SQUASH SOUP WITH DILL
31.70,356,2339,"Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25"
16.20,6,42,"Tocai Friulano, Borgo Conventi, 1997. (Friuli)"
30.00,28,184,"Sauvignon Blanc, Duckhorn Vineyards 1996 (Napa)"
10.10,67,432,Beef w. Broccoli
25.20,21,145,"Puligny-Montrachet, Chanson 1995"
20.40,405,2656,"Chateaux Pradeaux: Bandol, Mouvedre, 03"
22.90,236,1553,"Merlot,  Casa Julia"
10.80,185,1241,Kaffee Hag
26.60,285,1884,Hot Oatmeal  Small ...1.75   Small with Fresh Fruit    2.25  Large ...2.50   Large with Fresh Fruit ...3.00
31.90,27,174,Thai Red Curry with marinated Tofu *
25.50,219,1437,"Pinot Noir Saintsbury Garnet, 1996, Carneros"
30.70,192,1272,"Chablis / ER Cru Fourchaume, J-M Brocard, 1997 (Burgundy)"
21.60,396,2594,"Merlot, Vintners Blend, Ravenswood, 1998. (Sonoma)"
23.60,133,895,Cinnamon Sticky Buns ...2.25
8.70,289,1916,San Pallegrino
27.20,103,678,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan"
20.40,114,767,The Redeye Platter - chefs selection of maki rolls and smoked fish
20.60,70,451,"Chianti Classico Riserva, Villa Antonori 1995 (Tuscany)"
8.90,267,1756,Sesame Chicken
18.40,384,2517,Plain Lobster Sauce
11.70,99,650,"Chianti Classico, Remole, Frescobaldi"
27.40,117,794,"Jarvis 1994, Napa"
15.30,139,930,642 Inniskillin Pearl Label Ice Wine 2002
26.70,184,1231,"Groth, Chardonnay, Napa Valley, USA 1998, bottle"
24.00,382,2503,"Caramelized Pineapple & Spiced Cake, Macadamia Nut, Crumble Ginger Ice Cream"
20.80,242,1596,San Pellegrino Sparkling Water
14.00,241,1593,Bean Curd w. Hot Sauce (meat)
8.80,63,402,Baby Back Pork Ribs
18.90,277,1826,"NUITS ST. GEORGE, DOMAINE DE LARLOT, PREMIER CRU 95"
17.50,270,1778,Fried Fish (2) w. Beef Fried Rice
26.10,149,993,Roast Beef  Sandwich
9.10,146,972,salad of soba noodles with marinated vegetables
16.70,65,417,Cinnamon Sticky Buns ...2.25
9.50,146,979,"Pinot Grigio Benefizium Porer, Alois Lageder, Alto Adige, Italy 1999"
21.50,29,191,Roast Beef  Sandwich
34.80,319,2100,Radish Salad with Parmesan & Arugula
27.90,167,1119,"Puligny-Montrachet, Les Chalumeaux, Matrot, 1999 (Burgundy)"
24.50,102,671,"Sauvignon Blanc Babich, 1997, New Zealand"
10.10,68,435,Roquefort Dressing
20.80,196,1299,Petit Fours
15.40,345,2267,"CABERNET SAUVIGNON, Rutherford, Beaulieu"
24.70,128,863,"Stags Leap 1995, Napa"
16.80,231,1515,"Mercurey Faiveley 1994, Clos des Myglands"
32.50,136,911,"Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES"
18.70,123,828,PLUM TORTE
15.80,217,1422,Fried Fish (2) w. Plain Fried Rice
29.40,55,349,CHILLED BUTTERNUT SQUASH SOUP WITH DILL
15.10,402,2636,"Grilled Veal chop, sauteed mushrooms & rosemary"
21.40,155,1039,Chilled Calamari and Shrimp
16.00,107,715,"Fettuccine Carbonara FETTUCCINE WITH BACON, CHEESE, ONIONS & EGG"
21.90,61,388,"Portuguese Fishermans Stew. Cod, Mussels, Clams and Chorizo in a Saffron Tomato Broth...Garlick Toasts"
18.00,15,106,Krispy Kream Doughnuts ... .80
33.20,91,586,Quady Essensia 95
25.40,198,1315,"Liberty School 1995, Coastal Oaks"
26.50,164,1095,Herbed garlic and goat cheese feta beignet on fresh organic field greens tossed in a golden apple viniagrette with buttered candied macadmia nuts.  Eight
22.70,38,243,Capellini Frutti Di Mare ANGEL HAIR WITH SEAFOOD & TOMATO SAUCE
19.00,9,65,Assorted Teas*
28.60,412,2699,2004 SAUVIGNON Western Cape Sincerely Neil Ellis
18.80,54,343,"Cold Lobster Plate: lobster, shrimp & scallops & three vegetable antipasti"
33.40,412,2700,TOASTED ORANGE SAVARIN
15.80,302,1987,Canned Soda ... ..90
34.40,34,224,"Veuve Cliquot, La Grande Dame, 1989"
23.90,15,101,FRIED CLAM
20.10,64,407,Creamed Spinach
21.00,182,1214,"White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley)"
33.90,364,2386,Calvados Busnel Hors dAge
26.20,316,2079,Fried Fish (2) w. Pork Fried Rice
10.60,47,297,Sea sCALLOPS
27.40,389,2552,Presidente
17.40,283,1865,Manhattan clam chowder
28.00,413,2712,Smoked Chub Fillet
32.30,208,1368,"Grilled Lamb Chops - mashed potato, haricot vert, and a garlic wine sauce"
11.30,37,242,The Great Dessert Plate
30.20,373,2449,"Oysters. Six on the half shell...several varieties available...with your choice of Lemon and Pepper, Champagne Migonette, Grated Horseradish, Green Tabasco or Cocktail Sauce"
19.70,75,481,"Daurade tartare, extra virgin olive oil"
21.60,42,271,Chicken Mulligatawny
15.50,390,2557,POLENTA
19.30,258,1702,Decaf coffee or Herbal Tea ... ..96 ... 1.18 ... 1.44
16.30,372,2442,Zuppe Del Giorno SOUP OF THE DAY
21.10,347,2284,"Garden Salad. Crisp Greens with Carrots, Peppers, Cucumbers and Cherry Tomatoes ... Sm. 2.25 ... Lg. 4.25"
32.30,33,220,Cinzano Bianco Vermouth - on the rocks with a slice of lemon
31.10,353,2317,Way 2Cool Ginger Ale (Taos Brewing Co.)  full bodied drinks
24.80,343,2252,"Cabernet Sauv. Geyser Peak, 1995, Sonoma"
19.70,213,1400,Mixed Grill Balthazar
25.40,271,1790,Chargrilled Rack of Lamb with Fried Green Tomatoes
17.40,115,774,Snapple ... 1.50
19.70,2,17,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
19.10,229,1504,Fried Scallops (10) w. Plain Fried Rice
19.40,43,275,Apple Tart
22.70,174,1164,Charles Heidsieck
27.80,210,1380,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)"
22.90,301,1986,"Chicken Cilantro Salad:  Cilantro Chicken, Hearts of Romaine, Plum Tomato, Cucumbers, Carrots and Sprouts ... 5.95"
25.40,183,1222,Assiette de Fromages:  Selection of cheeses of the day
35.20,369,2420,Fish Chowder
30.50,237,1562,"Zinfandel, Rabbit Ridge"
31.80,62,397,"Botrytised Semillon, Chalk Hill (1/2 bot.) 94"
33.40,368,2416,The Great Dessert Plate
13.50,372,2443,Creamed Spinach & Leeks
19.70,343,2248,Onion Soup GratinÃƒÂ©e
27.20,191,1264,wakame and cucumber salad with ume and shiso
16.50,270,1777,The Club  Sandwich
33.20,326,2146,Lemon Bar
20.40,64,410,"Chianti Classico, Remole, Frescobaldi"
20.40,221,1449,"Domaine Chandon, Reserve"
20.40,418,2745,"Charcoal grilled angus beef tenderoin medallions on a fingerlin potato crouton, cabernet, white truffle laced sauce.  Twenty Seven"
12.90,253,1665,Grilled 1 1/2 lb. Maine Lobster
12.50,51,327,Thai Red Curry with sauteed Shrimp
29.90,275,1813,Mrs. Aschers Steamed Vegetable Torte
21.90,336,2213,Charles River Pie
18.00,160,1073,Spinach Omelette WITH BACON AND CHEESE
15.00,119,804,Marinated Black Fig Salad with Thyme & Parmesan
19.20,289,1912,BACON AND CHEESE OMLETTE
19.50,217,1427,"CHABLIS, DOMAINE CHANTEMERLE BOUDIN 96"
9.50,152,1018,Roast Pork Chow Mein
15.30,32,207,Wild Mushroom Soup - with toasted chorizo ravioli
16.40,64,414,Wor Shu Duck (Boneless) Long Island crispy duck & roast pork w. Chinese vegetables.
17.30,55,353,"Merlot, Duckhorn, 1997. (Napa Valley)"
20.40,106,707,"Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy)"
18.80,158,1056,"Prosciutto Pizza - mozzarella, goat cheese, tomato & arugula salad"
31.40,329,2167,Calvados Busnel VSOP
31.40,191,1266,"Freemark Abbey 1994, Napa"
30.30,178,1185,Chamomile Tea
16.30,74,474,"Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley)"
25.00,368,2417,Rib Tips w. Garlic Sauce w. Pork Fried Rice
22.90,413,2710,peaches
15.80,56,357,"Buffalo Chicken Wings, w. Beef Fried Rice"
26.10,28,182,Chocolate Raspberry Cake
19.50,282,1861,Beef Fried Rice
18.70,35,228,"RIGATONI eggplant, portobellini mushrooms, tomato & ricotta sarda"
39.50,389,2550,GINGERED SPRING TOMATO BISQUE WITH BABY ROCK SHRIMP AND CRÃƒÂ¨ME FRAICHE
25.90,16,112,Classic Boston Scrod. Baked with buttery Bread Crumbs...with Seasonal Vegetables and choice of one Side
18.40,231,1518,"Tex Mex Salad:  Vermont Cheddar & Monterey Jack Cheeses, Guacamole, Salsa, Shaved Lettuce with No Fat Tortilla Chips ... 5.75"
21.40,381,2500,"Penne with assorted smoked salmon, radicchio, arugula"
27.70,148,985,"Brundlmayer: Austria, Pinot Noir, Pinot Blanc"
26.10,102,668,HERBED GARLIC AND GOAT CHEESE FETA BEIGNET ON FRESH ORGANIC FIELD GREENS TOSSED IN A GOLDEN APPLE VINAIGRETTE WITH BUTTERED CANDIED MACADAMIA NUTS
17.30,20,138,Bisque de Homard
24.60,85,549,OMaras Irish Country Cream Latte
20.00,19,133,Caesar Salad
24.20,237,1566,"Tomato, Onion & Bleu Cheese Salad- Dijon vinagrette"
25.90,20,136,"Hogue Cellars Fume, 1996, Columbia Valley"
22.60,171,1143,Rib Tips w. Garlic Sauce w. Shrimp Fried Rice
34.90,321,2111,"Strawberry, spinach and endive salad with toasted pistachios and maytag blue cheese.  Eight"
19.70,69,443,THE ORIGINAL ILONA TORTE
12.20,266,1755,Drambuie
30.50,147,984,Seasonal Berries
27.00,167,1118,Peach tart
29.10,283,1868,Grilled Chopped Vegetable Salad with Shrimp or Yellowfin Tuna
27.70,330,2179,"Dom Perignon, 1990"
31.70,322,2118,Decaf coffee or Herbal Tea ... ..96 ... 1.18 ... 1.44
26.20,80,517,Salade NiÃƒÂ§oise with fresh seared tuna
16.60,26,171,Chicken w. Cashew Nuts
23.30,227,1490,"Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style."
23.40,377,2476,"Rioja, Artadi, 1996. (Spain)"
19.80,199,1317,Topi-Maki and Mixed Salad
16.60,422,2776,Fresh Squeezed Orange Juice
12.00,95,620,Hot Fudge Sundae
32.10,379,2483,Louis Roederer
27.90,57,367,tempura of shrimp and japanese vegetables
34.10,245,1615,"Country Mashed Potatoes, skin on"
23.40,171,1145,"Sauvignon Blanc, RH Phillips, 1999 (California)"
26.80,234,1537,Cinnamon Sticky Buns ...2.25
26.70,331,2182,"Viognier, Vichon"
32.00,262,1722,Crazy Harrys Cobb Salad
23.90,159,1066,Jasmine Special. Shrimp and Broccoli steamed over Jasmine Rice...melted Monterey Jack Cheese
20.20,312,2055,Fried Smelts. Butterflied and Boneless
30.70,167,1120,Sliced London Broil au jus
18.60,102,676,"Seafood Combination A delightful blend of lobster meat, shrimp, scallops sauteed w. mixed Chinese vegetable."
17.90,217,1426,Apple Tart
32.20,353,2319,Grilled Lamb T-Bones with flageolet beans and mint
22.50,244,1606,Cinnamon Raisin Danish ...1.60
18.90,29,188,"Chianti Classico Riserva, Villa Antinori, Tuscany, Italy 1997"
22.60,307,2021,"Flounder Fillet. Plain, simple and delicious...broiled or baked with buttery Bread Crumbs...with Seasonal Vegetables and choice of one Side"
27.70,265,1743,Kung Pao Chicken Wings. Spicy...served with Blue cheese
12.60,109,725,"Chef Salad: Swiss and Cheddar Cheeses, Turkey Breast, Roast Beef, Ham, Lettuce, Choice of Dressing"
10.60,8,54,House Special Chow Fun
28.00,412,2704,"Dom Perignon, 1990"
15.90,254,1672,"Roasted Beet Salad with leeks, haricots verts and fourme dAmbert"
37.80,389,2545,FRESH FRUIT TART
19.20,223,1465,Taro Spring Roll (2)
28.50,120,811,Fresh Fruit Cup
18.20,272,1791,Pork w. Mixed Veg
21.00,41,260,"Beringer 1996, Napa"
21.60,316,2081,Fresh Grilled Shrimp - with green cabbage and gruyÃƒÂ¨re salad
17.20,35,231,Selection of cheeses of the day
25.60,254,1674,Cheese Danish ...1.60
19.00,236,1552,"Pouilly-Fume, Vieilles Vignes, Regis Minet, 1999 (Loire Valley)"
20.80,53,336,Ruinart
17.20,150,1005,"Sancerre, Gueneau"
35.30,315,2075,THE ORIGINAL ILONA TORTE
13.70,254,1676,Jumbo Shrimp Scampi
20.80,420,2759,Beefeater Gin
13.30,195,1296,Pork w. Broccoli
26.20,135,904,"Specialty Sandwiches: #9  Honey Glazed Ham:  Mozzarella, Caramelized Onions & Honey Mustard on Eight Grain Ciabatta ... 6.25"
21.00,420,2764,Kung Po Chicken
13.10,123,835,Irish Cream Italian Soda
28.30,411,2692,Chocolate Raspberry Cake
9.40,241,1587,Smoked Salmon. Thinly sliced...Pumpernickle Toast
23.00,254,1673,Double Happiness  Jumbo shrimp & tender beef stir-fried w. garden vegetable
25.70,19,132,"Lamb Chops, Colorado lamb loin chops crusted with toasted cumin, coriander and cracked peppercorns grilled and accompanied by a roasted garlic and sage aioli served with rosemary roasted new potatoes and fresh vegetables"
19.50,149,996,Kung Po Shrimp
25.70,211,1388,Hazelnut Italian Soda
27.40,209,1379,"SautÃƒÂ©ed Halibut with a fresh pea ragout, bacon lardons and rosemary"
9.20,346,2275,Chicken Quesadilla  8.50
10.40,119,805,Filet Mignon of Yellowfin Tuna (House Specialty) seared rare with artichoke lentil salad
22.40,237,1560,Sweet & Sour Pork
16.60,4,28,"Fettuccine Carbonara FETTUCCINE WITH BACON, CHEESE, ONIONS & EGG"
19.10,237,1561,Crab Roll. Maine Crab Salad in a warm buttery New England Bun...with Fries
21.70,264,1740,Shrimp w. Eggplant
20.00,424,2786,"Red Wine buy the Bottle: Cabernet Sauvignon-Merlot Black Label, Wolf Blass, Barossa Valley, Australia 1995"
22.10,259,1708,Parrilla Mixta SPECIAL MIXED GRILL
14.60,67,431,Espresso*
24.50,179,1200,"Viognier, Vichon"
18.10,8,55,Lobster Fried Rice
10.00,143,958,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey"
28.10,371,2432,"Penne Al Pesto pine nuts, basil & parmigiano"
20.10,114,766,Soda (Can)
21.20,314,2065,"Hot Sandwiches #20  Roast Beef, Seared Green & Yellow Peppers, Carmelized Onions, Provolone & Thyme Mayo on a French Baguette ... 5.95"
11.10,146,974,Fresh Squeezed OJ or Grapefruit Juice ... 1.75/2.95
25.30,271,1788,Flourless Chocolate Cake
20.60,11,74,ARUGOLA WITH A LEMON-OLIVE OIL DRESSING AND PARMESAN SHAVINGS
17.20,106,705,Apples
26.70,228,1499,NY Bagel
10.00,125,846,Big Muffins...1.65:  Honey Raisin Bran Ã¢Â€Â¢ Blueberry Ã¢Â€Â¢ Banana Nut Ã¢Â€Â¢ Carrot Ã¢Â€Â¢ Cranberry Orange Ã¢Â€Â¢ Corn Ã¢Â€Â¢ Apple Cinnamon Raisin Ã¢Â€Â¢ Lemon Popply Ã¢Â€Â¢ Almond Ã¢Â€Â¢ Chocolate Chip
26.30,244,1612,Steak Tartare - with quail egg
21.50,194,1284,Hot & Spicy Beef
27.80,103,685,Dr. Pepper
31.30,176,1176,Chicken Quesadilla  8.50
18.40,420,2762,Rhode Island Red Clam Chowder
24.20,373,2453,Butterfly Shrimp w. Bacon
20.70,139,929,Warm Goat Cheese and Carmelized Onion Tart
19.30,237,1558,"GRILLED TUNA BURGER,  Asian Style"
21.10,369,2424,"Vitello Sorrentino VEAL WITH EGGPLANT, PROSCIUTTO & MOZZARELLA IN A WHITE WINE SAUCE"
14.10,409,2680,"Consomme, Cold"
27.20,232,1524,"Rose, Chateau Pech Redon 1997 (Languedoc)"
15.00,110,733,A Snifter of Marc with biscotti
19.70,116,782,Baked Stuffed Shrimp. Baked with a buttery Crabmeat Stuffing...choice of one Side
20.50,83,536,Fried Chicken Wings (4) w. French Fries
8.90,92,600,Filet Mignon
19.10,154,1028,Cheeseburger
22.50,409,2677,Entrana GRILLED SKIRT STEAK
29.70,265,1746,Any Side Vegetable Salad
11.00,37,241,"Bagels, Challa Roll, Bialy or Sweet Onion Roll ... .75/ With Butter ... ..75/Cream Cheese, Veggie or Scallion...1.50/Salmon or Fat Free Cream Cheese...1.95"
15.10,197,1304,Cheese Danish ...1.60
18.70,94,616,"Cuvaison, Chardonnay, Carneros, USA 1999"
28.60,265,1749,Blackened Chicken Sandwich
15.80,256,1685,Insalata Di Casa MIX GREEN SALAD WITH HOUSE DRESSING
26.40,11,76,"Riesling Saering, Grand Cru, Domaine Schlumberger, Alsace, France 1997"
12.00,345,2271,"Bricco Manzoni 1993, Manzoni (Piemonte)"
22.70,355,2336,CLAY POT ROASTED BABY CHICKEN summer vegetables
8.50,63,401,"Cabernet Sauvignon, Bodega Weinert, 1995. (Argentina)"
20.80,304,2004,AMERICANO
18.50,207,1362,Roast Pork w. Mixed Vegetables
18.30,90,583,"Wraps: W8  Roast Beef, Vermont Cheddar, Watercress, SautÃƒÂ©ed Onions with a Ginger Sesame Dressing ... 6.25"
24.90,208,1370,Roederer
32.00,423,2781,"Cuvee Dom Perignon 1990, Epernay"
10.80,79,507,Roast Pork w. Mixed Vegetables
16.10,113,757,LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE
25.60,120,808,Fried Chicken Wings (4) w. Beef Fried Rice
21.10,32,209,Champagne Fraises des Bois aperitif
26.60,21,146,"Mayacamas 1991, Napa"
33.10,296,1953,Bean Curd w. Hot Sauce (meat)
29.40,149,992,"Rosso di Montalcino 1999, Talenti (Toscana)"
33.60,314,2067,GINGERED SPRING TOMATO BISQUE WITH BABY ROCK SHRIMP AND CRÃƒÂ¨ME FRAICHE
33.60,249,1641,POT AU FEU WITH MARROW BONE AND TRADITIONAL ACCOMPANIMENTS
31.40,392,2569,"Merlot, Alexander Valley 1996 (Sonoma)"
18.50,8,51,"Haut Medoc, Chateau Larose Trintaudon 1995 (Bordeaux)"
22.60,207,1365,Young Chow Lo Mein
23.20,406,2662,"Homemade Seafood Sausage. Made with Shrimp, Salmon and White Fish...served with Savoy Cabbage and Mashed Potatoes."
26.70,166,1113,Mixed Vegetable Delight
22.00,113,756,"Cabernet Sauvignon, Girard, 1996. (Napa Valley)"
10.00,420,2763,Perrier Jouet
25.50,220,1447,Chicken w. Mixed Veg
27.60,361,2371,"Cold Lobster Plate: lobster, shrimp & scallops & three vegetable antipasti"
32.50,221,1452,Gibson
30.10,410,2687,Pasta Pomodoro CHOICE OF PASTA WITH TOMATO OR MARINARA SAUCE
19.70,247,1629,House Special Soup w. Wonton
20.00,278,1835,"SautÃƒÂ©ed Halibut with a fresh pea ragout, bacon lardons and rosemary"
35.70,416,2729,OUR VERY OWN APRICOT SORBET
12.30,44,280,"Zinfandel, Rabbit Ridge"
29.10,162,1081,"Chicken, Broccoli and Ziti"
19.80,201,1331,"Rack of Lamb with Lamb Shank Ravioli: Roasted Tomatoes, Broccoli Rabe, Minted Balsamic Vinegar"
22.40,93,607,"Wraps: W7  Chicken Caesar Wrap, Grilled Chicken, Shaved Romano Cheese, Hearts of Romaine and Caesar Dressing ... 6.25"
8.80,290,1920,Spare Rib Tips w. Shrimp Fried Rice
30.30,39,250,"Veuve Clicquot, Yellow Label, Brut NV"
17.60,98,643,Fried Chicken Wings (4) w. Beef Fried Rice
30.00,202,1338,Fettuccine Alfredo FETTUCCINE WITH CREAM SAUCE
24.40,280,1850,Costilla Di Cerdo GRILLED PORK CHOP
31.80,41,262,Beef w. Pepper & Tomatoes
33.20,399,2617,Steak Tartare
35.30,238,1568,"Buffalo Chicken Wings, w. French Fries"
22.90,369,2421,"Chardonnay, Ariel, N.V. 2% alcohol (California)"
28.00,12,80,"Pollo Tre colori BREAST OF CHICKEN WITH BRAISED RADICCHIO, ARUGOLA, ENDIVE & PLUM TOMATOES"
26.10,274,1807,"Specialty Sandwiches: #3  Smoked Breast of Turkey: Brie Cheese, Leaf Lettuce, Plum Tomato & Honey Mustard on a French Baguette ... 6.25"
15.80,3,25,Banana Pie. Banana with Non-Dairy Yogurt/Shredded Almond
32.40,153,1025,"Fendant, Vetroz Les Terrasses, 1996. (Switzerland)"
10.80,131,879,Pu Pu Plater (For 2)
34.20,168,1126,"Moet & Chandon, Brut Vintage 1992"
20.50,346,2274,Black & White Bean Soup with Spicy Shrimp Quesadilla
18.00,228,1496,"Chicken Caesar, Grilled Breast of Chicken over our Caesar Salad ... 5.95"
