price_Item;restaurant_Id;ID;Name_Item;error
3090;335;2205;Swordfish. Grilled and served with sauteed Cherry Tomatoes, Rice Pilaf and Cold Cucumber Sauce;
3440;394;2582;Syrah 1999, Tensley (Santa Barbara);
2540;413;2707;Syrah, Lewis Cellars, 1997. (Napa Valley);
2970;41;263;Syrah, Lewis Cellars, 1997. (Napa Valley);
2850;105;697;SZECHUAN SPARE RIBS Chunks of spare ribs delicately sauteed in chefs special sauce w. broccoli;
1750;151;1012;Tagliata Di Manzo SLICED SIRLOIN STEAK GARNISHED WITH ARUGOLA;
3230;212;1391;TAITTINGER, LA FRANCAISE CHAMPAGE NV;
890;327;2151;TAOS FARMERS STACK a seasonal harvest of roasted and grilled baby & gourmet vegetables, steamed greens and mashed potatoes with a Madiera mushroom gravy **;
2460;55;351;TAOS FARMERS STACK a seasonal harvest of roasted and grilled baby & gourmet vegetables, steamed greens and mashed potatoes with a Madiera mushroom gravy **;
3410;105;700;Taro Spring Roll (2);
1920;223;1465;Taro Spring Roll (2);
2810;219;1439;Tasting of Petite Appetizers;
2420;89;575;tataki of tuna with fennel and gingered ponzu;
2610;353;2318;Taylor Fladgate 40 yr;
1500;115;776;Taylor Fladgate 40 yr;
2520;243;1604;Tea;
3040;134;899;Tea;
2740;329;2170;Tea;
1910;69;448;tempura of shrimp and japanese vegetables;
2790;57;367;tempura of shrimp and japanese vegetables;
2090;14;96;Terrine de canard;
2440;36;236;Terrine de canard;
3210;196;1300;Terrine de canard;
1770;71;460;Terrine de canard;
3110;234;1539;Terrine de canard;
2420;254;1679;TETE DE MOINE;
1840;231;1518;Tex Mex Salad:  Vermont Cheddar & Monterey Jack Cheeses, Guacamole, Salsa, Shaved Lettuce with No Fat Tortilla Chips ... 5.75;
1250;10;69;Thai Red Curry with sauteed Shrimp;
2850;401;2627;Thai Red Curry with sauteed Shrimp;
1250;51;327;Thai Red Curry with sauteed Shrimp;
2120;331;2181;Thai Red Curry with sauteed Shrimp;
2280;21;147;The Classic Club sandwich;
1650;270;1777;The Club  Sandwich;
2850;298;1968;The Club  Sandwich;
1160;123;830;The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio;
2820;392;2570;The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio;
2600;281;1854;The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio;
1730;404;2644;The Great Dessert Plate;
1130;37;242;The Great Dessert Plate;
3340;368;2416;The Great Dessert Plate;
3350;353;2321;The Joy of Bonaparte with lemon curd, whipped cream and fresh berries;
2410;329;2172;THE ORIGINAL ILONA TORTE;
1970;69;443;THE ORIGINAL ILONA TORTE;
3530;315;2075;THE ORIGINAL ILONA TORTE;
2040;114;767;The Redeye Platter - chefs selection of maki rolls and smoked fish;
1940;8;52;TOASTED ORANGE SAVARIN;
3600;354;2329;TOASTED ORANGE SAVARIN;
3340;412;2700;TOASTED ORANGE SAVARIN;
1620;6;42;Tocai Friulano, Borgo Conventi, 1997. (Friuli);
2800;399;2609;Tocai Friulano, Borgo Conventi, 1997. (Friuli);
2930;312;2056;TOFU DELIGHT Zucchini, Tomatoes, Soft Tofu in a Black Bean Sauce (Taro Spring Roll, Brown Rice);
2770;53;338;Tofu Honey Pie. tofu with Cream Cheese and Blueberry Topping;
1840;190;1262;Tofu Honey Pie. tofu with Cream Cheese and Blueberry Topping;
3180;34;225;Tomato Juice;
2000;390;2558;Tomato Juice;
2930;176;1171;Tomato, Onion & Bleu Cheese Salad- Dijon vinagrette;
2420;237;1566;Tomato, Onion & Bleu Cheese Salad- Dijon vinagrette;
1700;9;64;Topi-Maki and Mixed Salad;
2610;13;90;Topi-Maki and Mixed Salad;
2900;100;658;Topi-Maki and Mixed Salad;
1980;199;1317;Topi-Maki and Mixed Salad;
2220;87;561;Torres 95 Sangre de Toro Crianza (Spain);
1400;195;1290;TORTELLONI chicken & porcini filled, marscapone & truffle sauce;
2430;178;1184;Tortelloni Della Nona CHEESE TORTELLONI WITH PEAS & PROSCIUTTO IN CREAM SAUCE;
1350;276;1818;Traditional Omelette;
1680;302;1991;Traditional Omelette made with Egg Beaters;
3160;224;1473;Traditional Omelette made with egg whites;
2280;224;1472;Traditional Omelette made with egg whites;
1880;113;759;Trancio Di Pesce Spado A La Livornese SAUTEED WITH ANCHOVIES, GREEN AND BLACK OLIVES, CAPERS, WHITE WINE & A TOUCH OF TOMATO SAUCE;
2520;212;1395;Trancio Di Pesce Spado A La Livornese SAUTEED WITH ANCHOVIES, GREEN AND BLACK OLIVES, CAPERS, WHITE WINE & A TOUCH OF TOMATO SAUCE;
2350;390;2559;Tropical Fruit Salad Mango, Papaya, Pineapple ...4.25;
3580;328;2165;Trout Provencal. Sauteed with diced Tomatoes, Mushrooms and Garlic...with Rice;
2030;70;452;Trout Provencal. Sauteed with diced Tomatoes, Mushrooms and Garlic...with Rice;
2630;22;152;Tuna Burger. Freshly ground Tuna, Chili Paste, Crumbs and Spices;
2460;250;1649;Tuna Burger. Freshly ground Tuna, Chili Paste, Crumbs and Spices;
1920;155;1036;Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll;
3000;284;1874;Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll;
1350;44;281;Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll;
1790;290;1918;Tuna salad on wheat bread;
2580;157;1053;Tuna Salad Roll;
3090;183;1224;Tuna Spring Roll;
2250;97;633;Tuna Spring Roll;
2870;184;1236;Tuna Spring Roll;
890;10;70;Tuna. Prepared Medium Rare;
990;142;951;Twelve Dancing Shrimp;
1690;185;1239;Twelve Dancing Shrimp;
2110;381;2499;udon noodle soup with braised beef and asparagus;
3000;181;1211;Unfiltered Apple Juice;
2130;206;1356;Unfiltered Apple Juice;
2450;240;1584;Unfiltered Apple Juice;
3280;323;2125;Unfiltered Apple Juice;
2180;153;1023;Unfiltered Apple Juice;
1480;60;384;Unfiltered Apple Juice;
2170;307;2024;Valpolicella 1993, Quintarelli (Veneto);
2700;277;1825;Valpolicella, Quintarelli 1991 DOC (Veneto);
2720;58;373;Valpolicella, Quintarelli 1993;
1600;121;818;Valpolicella, Quintarelli 1993;
3020;347;2286;Valpolicella, Quintarelli 1993;
2320;323;2122;Valpolicella, Quintarelli 1993;
3090;347;2288;Vanilla ice cream;
2000;269;1772;Vanilla ice cream;
2840;288;1909;Vanilla Italian Soda;
1820;391;2564;VARIE INSALATINE FRESCHE CONDITE A PIACERE;
1850;176;1173;VARIE INSALATINE FRESCHE CONDITE A PIACERE;
2360;200;1325;Veal Chop - wild mushroom sauce, aparagus, and truffle potato croquette;
3830;423;2782;Veal Chop - wild mushroom sauce, aparagus, and truffle potato croquette;
1620;276;1816;Veal Chop - wild mushroom sauce, aparagus, and truffle potato croquette;
2280;411;2690;Veal Chop Milanese (House Sepcialty) arugula salad;
3080;383;2513;VEAL CHOP PARMIGIANA (house specialty);
1740;77;495;VEAL CHOP PARMIGIANA (house specialty);
2940;141;941;VEAL CHOP PARMIGIANA (house specialty);
2970;72;462;VEAL CHOP red peppers & rosemary potatoes;
1670;278;1832;Veal Chop with Wild Mushrooms & Potato Gnocchi;
3970;413;2711;Veal Chop with Wild Mushrooms & Potato Gnocchi;
2230;122;823;Veal Marsala, portobellini & porcini mushrooms;
3150;268;1762;Vegetable  Small - three selections;
2240;29;189;Vegetable  Small - three selections;
870;195;1293;Vegetable  Small - three selections;
3040;323;2126;Vegetable Chow Mein;
1960;418;2747;Vegetable of the Day;
3330;201;1330;Vegetarian Curried Noodles with Small Shrimp. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu;
2540;153;1020;Vegetarian Curried Noodles. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu;
2600;365;2396;Vegetarian Curried Noodles. Chinese Egg Noodles stir-fried with Leeks, Bok Choi, Eggplant and Tofu;
1380;276;1820;Vegetarian EGGPLANT, ZUCCHINI, RED AND YELLOW ROAST PEPPERS, SUNDRIED TOMATOES AND BASIL;
2620;288;1903;Vernaccia di San Gimignano, Tuscany Teruzzi Puthod 1996;
1690;405;2657;Vernaccia, San Quirco;
1530;179;1195;Vernaccia, San Quirco;
2080;165;1103;Vernaccia, San Quirco;
2330;347;2282;Vernaccia,Mormoraia;
1220;419;2750;Vernaccia,Mormoraia;
2340;236;1555;Veuve Clicquot Brut Yellow N/V;
2340;221;1453;Veuve Clicquot Brut Yellow N/V;
2490;202;1339;VEUVE CLICQUOT, GOLD LABEL CHAMPAGNE 89;
1000;125;845;Veuve Clicquot, Yellow Label, Brut NV;
2470;379;2484;Veuve Clicquot, Yellow Label, Brut NV;
2250;403;2642;Veuve Clicquot, Yellow Label, Brut NV;
3030;39;250;Veuve Clicquot, Yellow Label, Brut NV;
2290;407;2670;Veuve Cliquot, La Grande Dame, 1989;
2560;114;769;Veuve Cliquot, La Grande Dame, 1989;
3440;34;224;Veuve Cliquot, La Grande Dame, 1989;
3240;306;2016;VINE-RIPE TOMATOES WITH SNOW WHITE ANCHOVIES, BASIL AND ONIONS;
3180;196;1297;VINE-RIPE TOMATOES WITH SNOW WHITE ANCHOVIES, BASIL AND ONIONS;
1190;391;2563;Viognier, Alban Vineyards, 1998 (Central Coast);
3360;294;1940;Viognier, Vichon;
2670;331;2182;Viognier, Vichon;
2450;179;1200;Viognier, Vichon;
1160;35;229;Virgin Mary;
1830;2;15;Vitello Milanese BREADED VEAL TOPPED WITH MUSHROOMS;
2100;405;2652;Vitello Milanese BREADED VEAL TOPPED WITH MUSHROOMS;
2450;14;99;Vitello Parma BREADED VEAL TOMATO SAUCE & MOZZARELLA;
3010;362;2372;Vitello Scallopine FRANCESE STYLE;
1980;238;1571;Vitello Scallopine FRANCESE STYLE;
3120;21;144;Vitello Sorrentino VEAL WITH EGGPLANT, PROSCIUTTO & MOZZARELLA IN A WHITE WINE SAUCE;
2110;369;2424;Vitello Sorrentino VEAL WITH EGGPLANT, PROSCIUTTO & MOZZARELLA IN A WHITE WINE SAUCE;
2160;342;2246;Vitello Sorrentino VEAL WITH EGGPLANT, PROSCIUTTO & MOZZARELLA IN A WHITE WINE SAUCE;
3570;410;2682;Vongole Orreganate BAKED CLAMS;
1770;405;2649;Vongole Orreganate BAKED CLAMS;
1510;267;1760;Vongole Pizza - clams, mozzarella & pepperoncino;
1460;424;2787;Vosne Romanee, D. Rion, 1994;
3490;308;2034;Vosne Romanee, D. Rion, 1994;
1240;266;1750;Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley);
1660;117;795;Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley);
1630;74;474;Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley);
1690;18;125;Vowel: Scotch, Sweet Vermouth, OJ, Akavit, Bitters;
1550;106;706;wakame and cucumber salad with ume and shiso;
2720;191;1264;wakame and cucumber salad with ume and shiso;
1750;158;1058;Warm asparagus, mousseline sauce;
2180;103;680;Warm asparagus, vinaigrette;
2080;190;1263;Warm asparagus, vinaigrette;
2140;314;2070;Warm asparagus, vinaigrette;
1450;333;2193;Warm asparagus, vinaigrette;
2410;223;1462;Warm Goat Cheese and Carmelized Onion Tart;
2070;139;929;Warm Goat Cheese and Carmelized Onion Tart;
2390;45;288;Warm Goat Cheese and Carmelized Onion Tart;
2320;154;1030;Warm Goat Cheese and Carmelized Onion Tart;
1630;131;881;Warm Goat Cheese and Grilled Vegetable Salad;
2080;388;2544;Warm Goat Cheese and Grilled Vegetable Salad;
2210;113;760;Warm Goat Cheese and Grilled Vegetable Salad;
2900;284;1877;Warm Goat Cheese and Grilled Vegetable Salad;
3380;112;753;Warm Goat Cheese and Grilled Vegetable Salad;
1740;247;1631;Warm Marinated and Grilled Calamari. With grilled Onions and White Beans;
1970;329;2168;Warm Marinated and Grilled Calamari. With grilled Onions and White Beans;
1260;391;2566;warm valrhona chocolate cake with green tea sauce;
1550;267;1758;Watermelon;
1550;67;430;Watermelon;
2670;211;1386;Way 2Cool Ginger Ale (Taos Brewing Co.)  full bodied drinks;
3110;353;2317;Way 2Cool Ginger Ale (Taos Brewing Co.)  full bodied drinks;
1430;14;94;Way 2Cool Root Beer (Taos Brewing Co.)  full bodied drinks;
1890;198;1313;Way 2Cool Root Beer (Taos Brewing Co.)  full bodied drinks;
3340;196;1301;West Coast Barbecue Maya Shrimp - jalapeno cornbread;
1830;241;1589;White Meat Chicken Chow Mein;
2750;226;1481;White Meat Chicken Chow Mein;
2170;256;1686;White Meritage, Chateau Musar, 1995 (Lebanon);
1470;156;1046;White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley);
1700;269;1771;White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley);
2100;182;1214;White Meritage, Conundrum, Caymus Vinyards, 1999 (Napa Valley);
2050;320;2107;White Wine;
2320;178;1187;White Wine;
1840;76;484;White Wine by the Bottle: Chardonnay Winemakers Reserve, Lindemans, Padthaway, Australia 1997;
2920;19;128;White Wine by the Bottle: Chardonnay Winemakers Reserve, Lindemans, Padthaway, Australia 1997;
2120;234;1538;White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997;
3020;132;886;White Wine by the Bottle: Nosiola, Pojer & Sandri, Trentino, Italy 1997;
2240;32;210;WHITE ZINFANDEL, River Oaks;
2020;169;1133;WHITE ZINFANDEL, River Oaks;
3400;273;1799;Whole Camembert;
1690;222;1460;Whole Roasted Free-Range Chicken with garlic mashed potatoes and seasonal vegetables;
1320;51;321;Whole Roasted Free-Range Chicken with garlic mashed potatoes and seasonal vegetables;
1090;292;1931;Whole Roasted Free-Range Chicken with garlic mashed potatoes and seasonal vegetables;
2320;408;2672;Whole St Marcellin;
3590;331;2185;Wild Mushroom Hash;
3490;316;2082;Wild Mushroom Soup - with toasted chorizo ravioli;
1530;32;207;Wild Mushroom Soup - with toasted chorizo ravioli;
1740;376;2468;Wolf Blass 1996, Australia;
1450;256;1689;Wonton Soup;
2780;65;415;Wonton w. Egg Drop Soup;
1640;64;414;Wor Shu Duck (Boneless) Long Island crispy duck & roast pork w. Chinese vegetables.;
2550;149;995;Wraps: W1  Asian Chicken Bok Choy Cabbage, Bean Sprouts, Mandarin Orange mixed with a Low Sodium Ginger Sesame Dressing ... 6.25;
1830;407;2669;Wraps: W1  Asian Chicken Bok Choy Cabbage, Bean Sprouts, Mandarin Orange mixed with a Low Sodium Ginger Sesame Dressing ... 6.25;
2250;272;1792;Wraps: W2  Thai Chicken Chopped Lettuce, Shaved Carrots with a Lemongrass Dressing ...6.25;
1780;95;621;Wraps: W2  Thai Chicken Chopped Lettuce, Shaved Carrots with a Lemongrass Dressing ...6.25;
2860;288;1904;Wraps: W3  Thanksgiving Fresh Carved Turkey, No Fat Stuffing with our home-made Cranberry Sauce ... 6.25;
1910;383;2514;Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25;
2270;299;1977;Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25;
2850;151;1011;Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25;
3350;288;1905;Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25;
1180;345;2266;Wraps: W4  Chicken Fajita Black Beans, Vermont Cheddar & Monterey Jack Cheese, Chopped Tomato & Avocado ... 6.25;
2090;363;2379;Wraps: W5  Vegetarian Grilled Eggplant, Squash & Zucchini with Avocado, Sprouts & Humus ... 5.75;
1800;1;7;Wraps: W5  Vegetarian Grilled Eggplant, Squash & Zucchini with Avocado, Sprouts & Humus ... 5.75;
1970;7;48;Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95;
3160;233;1533;Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95;
2900;157;1051;Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95;
1880;240;1581;Wraps: W6  Italian Tuna Wrap (No Mayo No Oil), Plum Tomato, Leaf Lettuce & Sprouts ... 5.95;
2240;93;607;Wraps: W7  Chicken Caesar Wrap, Grilled Chicken, Shaved Romano Cheese, Hearts of Romaine and Caesar Dressing ... 6.25;
2020;192;1273;Wraps: W7  Chicken Caesar Wrap, Grilled Chicken, Shaved Romano Cheese, Hearts of Romaine and Caesar Dressing ... 6.25;
1890;64;408;Young Chow Fried Rice;
2260;207;1365;Young Chow Lo Mein;
2710;374;2458;Young Chow Lo Mein;
3190;164;1093;Yves Lambert: Loire, Chenin Blanc;
1100;327;2154;Zinfandel, Clos Du Bois;
2170;96;629;Zinfandel, Clos Du Bois;
2890;93;608;Zinfandel, Clos Du Bois;
1390;372;2441;Zinfandel, Clos Du Bois;
2190;382;2507;Zinfandel, Clos Du Bois;
1590;232;1528;Zinfandel, Joel Gott, 1999.  (California);
2880;40;254;Zinfandel, Joel Gott, 1999.  (California);
2300;324;2132;Zinfandel, Rabbit Ridge;
3050;237;1562;Zinfandel, Rabbit Ridge;
1230;44;280;Zinfandel, Rabbit Ridge;
3040;280;1846;Zinfandel, Valsecchi Vineyard, Biale, 1997. (Sonoma);
3140;364;2384;Zinfandel, Valsecchi Vineyard, Biale, 1997. (Sonoma);
1910;192;1274;Zuppe Del Giorno SOUP OF THE DAY;
1630;372;2442;Zuppe Del Giorno SOUP OF THE DAY;
2550;237;1565;Zwetschgenwasser;
2140;64;412;Zwetschgenwasser;
